c,RMS,T_max
4400.0,0.011915249096227,1.0387283756981176
4600.0,0.0116469810966306,1.035543983540248
4800.0,0.0113955393938207,1.0326749621529423
4800.0,0.0113955393938207,1.0326749621529423
4800.0,0.0113955393938207,1.0326749621529423
5000.0,0.0111591959098534,1.0301747188117396
